x,y,mi,mis,sc,sc_masked,mean_intensity
-80,-10,0.2536665999084735,0.4100455659612803,0.321746826171875,0.7818948302640337,65.66823829598403
-70,-10,0.2564660261059262,0.40976090074537597,0.321075439453125,0.7664743731972488,67.09790326159307
-60,-10,0.2480806042858147,0.40536926636702175,0.3233489990234375,0.7864433104060351,63.60927446194808
-50,-10,0.2548030356573643,0.41093793692206365,0.322906494140625,0.7806745063234968,63.86116041712891
-40,-10,0.24817685792965744,0.4032023737938687,0.3208465576171875,0.7751275793210561,64.28333703128467
-30,-10,0.2480452734621273,0.4014510866416259,0.3243255615234375,0.7670290658974928,67.17472820057688
-20,-10,0.25335918339589836,0.4026824583016006,0.3227996826171875,0.7466163745285112,71.24822498335922
-10,-10,0.2579503223743882,0.4125209902243993,0.326629638671875,0.7728533392500555,68.46172620368316
0,-10,0.28102126841900665,0.4496145677311877,0.3285675048828125,0.8429664965609053,60.77313068560018
10,-10,0.25979835005589286,0.42203487102327697,0.326690673828125,0.8111826048369204,63.75072110051032
20,-10,0.2521120903253469,0.4098999758367736,0.32891845703125,0.7889394275571333,64.74012646993566
30,-10,0.24892947856128642,0.402612638090907,0.3260498046875,0.768415797648103,66.82432882183271
40,-10,0.24772160278651117,0.40259180469465405,0.3235321044921875,0.7743510095407145,65.33852895495895
50,-10,0.24825345706955623,0.406130093413022,0.322540283203125,0.7893831817173286,65.22553805191923
60,-10,0.25042785222837094,0.40972450188446147,0.3249359130859375,0.7964832482804526,62.91629687153317
70,-10,0.2501062496889109,0.40690678219390314,0.32489013671875,0.7840026625249612,64.07072331928111
80,-10,0.2465917154758744,0.40090722468377327,0.326324462890625,0.7715775460394941,65.46782782338585
90,-10,0.25006893170708305,0.4020658254279617,0.32244873046875,0.7599844686043932,67.36526514311072
100,-10,0.2507222789687801,0.40521528984075705,0.321807861328125,0.7724650543598847,65.9372642556024
-100,0,0.25091978729939235,0.4044587267269495,0.3252105712890625,0.7676946971377857,67.42960949633903
-90,0,0.25393015904582494,0.40790175877957247,0.324615478515625,0.7698579986687375,66.98951630796539
-80,0,0.25306257791417125,0.40528134871514754,0.3210601806640625,0.7610938540048813,67.54964499667184
-70,0,0.25494241210055124,0.4064289885372053,0.320556640625,0.7574328821832704,67.70623474595074
-60,0,0.2541231123022465,0.4069187635114766,0.3253936767578125,0.7639782560461504,66.34474151320168
-50,0,0.2544536977302554,0.40790388632577346,0.32525634765625,0.7672509429775904,66.19525183048592
-40,0,0.2549387111887277,0.4055821547210108,0.32470703125,0.7532172176614156,68.91418903927224
-30,0,0.24973565618523721,0.3999908148273495,0.321685791015625,0.7512757932105614,69.80225205236299
-20,0,0.25443963426945765,0.4083224831711661,0.32257080078125,0.7694142445085422,67.70185267361882
-10,0,0.27277260585760044,0.43644023399161425,0.3268280029296875,0.8183381406700688,63.06456623030841
0,0,0.4429905297070451,0.6357684307498674,0.33056640625,0.9638895052141114,48.61099400931884
10,0,0.284778319537763,0.4540261562362321,0.32781982421875,0.8462391834923453,61.14150210783226
20,0,0.25274168411964215,0.40838845580812677,0.3278350830078125,0.7782338584424229,67.2083980474817
30,0,0.25079535743157544,0.4066972877621723,0.32550048828125,0.7795096516529842,66.90958508986022
40,0,0.2514763521587125,0.40541467033044537,0.3242950439453125,0.7696915908586643,67.3400266252496
50,0,0.2535669426105249,0.41045622594755626,0.322509765625,0.7844464166851565,64.97398491235856
60,0,0.25495474954955677,0.4108012106101292,0.3247528076171875,0.7792323053028622,65.53877301974705
70,0,0.25258460750685396,0.4083312238813825,0.324615478515625,0.7787330818726426,65.97376303527845
80,0,0.25382959296721985,0.40781228655497226,0.3245849609375,0.7699134679387619,66.05397159973374
90,0,0.25111638345079246,0.40645252722714037,0.3222808837890625,0.7766807188817395,65.46300199689372
100,0,0.25325114468284216,0.4129249853750987,0.3195953369140625,0.7983692034612825,62.93077435100954
-100,10,0.25827555909400923,0.4142218648406256,0.323974609375,0.7797315287330818,65.95562458398048
-90,10,0.25198137877705007,0.4085933157639593,0.3214569091796875,0.7830596849345463,64.89039272243177
-80,10,0.251582298367351,0.40572030591117175,0.321319580078125,0.7706900377191036,65.52740181939205
-70,10,0.2523784134896023,0.39883947406204523,0.322021484375,0.7323053028622143,69.69824717106722
-60,10,0.25516501736535935,0.40694003400614037,0.3225250244140625,0.7588750832039051,67.94486354559574
-50,10,0.2520899886724209,0.4023229596065234,0.3226470947265625,0.7511648546705125,69.43277124473042
-40,10,0.25391260418769235,0.4035243192975215,0.3217926025390625,0.7480585755491458,70.82765697803417
-30,10,0.25043874207344163,0.40203625705014456,0.3210601806640625,0.7579875748835145,69.37852229864654
-20,10,0.2522915187926702,0.4062187431103982,0.32305908203125,0.7696361215886399,67.8811293543377
-10,10,0.25697664417266886,0.4120465354528996,0.324493408203125,0.7753494564011537,67.61326824938983
0,10,0.26617543606190797,0.4308747926183757,0.3265533447265625,0.8234967827823386,63.72015753272687
10,10,0.25783776151744836,0.4161692458751142,0.3271484375,0.7916574217883293,67.07166629687153
20,10,0.2525848938676255,0.40306192958983544,0.32598876953125,0.7523851786110495,70.4115819835811
30,10,0.25160587578418775,0.4067534240424527,0.32598876953125,0.7757377412913246,67.3825160860883
40,10,0.25268395809228805,0.4069772795921771,0.3277435302734375,0.7714666074994453,68.40015531395606
50,10,0.24991238302364235,0.40209787226260396,0.325775146484375,0.7609274461948081,68.38395828710894
60,10,0.2579694349049987,0.4106763352821897,0.3259735107421875,0.7635345018859552,67.99944530729975
70,10,0.2556416578307251,0.4129636014739468,0.3250732421875,0.7866097182161083,65.00504770357222
80,10,0.25115724052945687,0.41094201976176215,0.3243408203125,0.7989238961615265,63.63173951630797
90,10,0.25322153456214636,0.4080806426162844,0.323974609375,0.77429554027069,66.25166407810073
100,10,0.2519950519932872,0.40484617247254173,0.322662353515625,0.7642556023962724,65.92262036831595
-100,20,0.2530676501144526,0.40870332794893227,0.3221282958984375,0.7781783891723985,65.09823607721323
-90,20,0.2564992437468502,0.4120905461653104,0.321441650390625,0.7779565120923009,65.61121588639894
-80,20,0.2503108447400449,0.40230773846092355,0.3211822509765625,0.7599844686043932,67.08520079875748
-70,20,0.2556040914272898,0.40649159974768034,0.3227996826171875,0.7544375416019525,67.40875305080985
-60,20,0.25027423437903434,0.40324738725234255,0.325164794921875,0.764865764366541,67.23951630796539
-50,20,0.2501695436213296,0.40014735591331985,0.322998046875,0.7498890614599512,68.59995562458398
-40,20,0.25106061791463363,0.39533618924811487,0.3199920654296875,0.7213778566674063,72.56107166629687
-30,20,0.2570198144520227,0.40492307604510014,0.31988525390625,0.7395163079653871,71.32959840248502
-20,20,0.2526669717885768,0.40271134720459634,0.323394775390625,0.7502218770800976,69.72348568892833
-10,20,0.25151128461476036,0.40279817167932663,0.32568359375,0.7564344353228312,68.45035500332816
0,20,0.2515385788689543,0.40502204902648703,0.324737548828125,0.7674173507876636,68.13872864433104
10,20,0.2485247725335615,0.40095432656063057,0.3251953125,0.7621477701353451,68.46649656090526
20,20,0.25012969347223035,0.40150533136883565,0.32781982421875,0.7568781894830264,68.68598846239183
30,20,0.2453681878004234,0.39990557408841987,0.324951171875,0.7726869314399822,66.65947415132017
40,20,0.2548371259556905,0.40930794911965773,0.3247222900390625,0.7723541158198358,66.6325160860883
50,20,0.25802906176715446,0.4081732818692179,0.32464599609375,0.7507211005103173,68.32144441979143
60,20,0.2560394299654617,0.4102329067793068,0.322601318359375,0.7709673840692256,66.08503439094741
70,20,0.2555132986821128,0.41393353387181775,0.323455810546875,0.7921011759485245,63.47598180607943
80,20,0.25650325296942333,0.41348128713849364,0.324066162109375,0.7848901708453516,64.41735078766364
90,20,0.252823338375316,0.40769354028345894,0.3228759765625,0.7743510095407145,65.75776569780342
100,20,0.24901984678860736,0.40238128455208644,0.32012939453125,0.7668071888173952,65.92949855779898
-100,30,0.2569679177220034,0.4118935889001707,0.322998046875,0.7746283558908365,64.03256046150433
-90,30,0.2551310938491905,0.4041992101127805,0.321258544921875,0.7453405813179499,68.48186154870201
-80,30,0.24874534542248422,0.4026836635942171,0.318817138671875,0.7696915908586643,65.92439538495674
-70,30,0.2508934594232439,0.4041883340626937,0.3203277587890625,0.7664743731972488,66.06695140891946
-60,30,0.25269270577079606,0.4060874250962897,0.321258544921875,0.7669735966274683,66.48846239183493
-50,30,0.25217920393893667,0.4015135726986438,0.3210296630859375,0.7466718437985356,68.74195695584646
-40,30,0.2569575788278804,0.4058370995733874,0.3196868896484375,0.7443976037275349,69.46167073441313
-30,30,0.2536616481143178,0.40499291059490355,0.3210601806640625,0.7566563124029287,68.2015753272687
-20,30,0.2636963723274831,0.4146726314799127,0.3205413818359375,0.7548812957621478,69.43349234524074
-10,30,0.2537204789089998,0.40854630540112313,0.321380615234375,0.7741291324606168,67.27912136676281
0,30,0.2526471465760131,0.4087043908626783,0.3216705322265625,0.7802862214333259,66.86215886398935
10,30,0.24920290156300048,0.4017101125681037,0.3230438232421875,0.7625360550255159,67.70856445529176
20,30,0.2526261447214289,0.4056880484267762,0.3264923095703125,0.7653095185267362,66.66912580430441
30,30,0.24813983404337447,0.3988498406996869,0.3267364501953125,0.753550033281562,68.0350011093854
