x,y,mi,mis,sc,sc_masked,nmi,masked_mi
-15,5,0.26261895669467394,0.29157391564741414,0.3252410888671875,0.5790991790548037,1.0269922799338298,0.016827502343281488
-10,5,0.2616574214939059,0.29217938732483556,0.3260040283203125,0.6104393166185933,1.0268911995252046,0.027793173614760188
-5,5,0.2825082519853203,0.3172209211665939,0.3270416259765625,0.6942533836254715,1.0290964216219367,0.05316507425637114
0,5,0.3102118364558959,0.34927329640708293,0.3275146484375,0.7812291990237409,1.0320406453108735,0.08333574902291027
5,5,0.2991132092807242,0.3364939503501717,0.3260498046875,0.7476148213889505,1.0308587614357827,0.06528703704585016
10,5,0.2693446176653177,0.3018080079471016,0.326324462890625,0.6492678056356779,1.0277016974074151,0.031080862504056422
15,5,0.2589450018365065,0.2864494393781084,0.3251953125,0.550088750832039,1.0266034674819957,0.013926727687888716
20,5,0.25491764212790124,0.28072194654325516,0.3268585205078125,0.5160860883070779,1.0261791894899797,0.008191442318819608
25,5,0.24886635641016663,0.2749674214201511,0.326263427734375,0.5220213001996894,1.0255434880424419,0.005887005137134398
30,5,0.24800722638020936,0.2748737673165306,0.3240814208984375,0.5373308187264255,1.025453792188299,0.006123038716876253
35,5,0.25026833291865985,0.2783579712590193,0.3260040283203125,0.5617927668071888,1.0256926188943594,0.007410606928794267
40,5,0.24893549912533822,0.27571328922962046,0.3253173828125,0.5355558020856446,1.0255541392971566,0.007937473497245858
45,5,0.25300103125005163,0.27991472106589366,0.3237457275390625,0.5382737963168405,1.0259845713662628,0.007449563120211839
50,5,0.2543475064651477,0.28201557835332164,0.324462890625,0.553361437763479,1.0261276298078974,0.005473729511903542
-50,10,0.2520899886724209,0.27738397580355023,0.3226470947265625,0.5058797426225871,1.0258908667867164,0.00573831834525868
-45,10,0.2509821714205731,0.275690957752945,0.322021484375,0.4941757266474373,1.0257720204152312,0.007509057000796774
-40,10,0.25391260418769235,0.27884604106366306,0.3217926025390625,0.49866873751941426,1.0260800025453145,0.01026176695173431
-35,10,0.2549089560886573,0.2797120401800707,0.3206329345703125,0.49606168182826715,1.0261821572670515,0.011689470478180284
-30,10,0.25043874207344163,0.2764177746893724,0.3210601806640625,0.5195806523186155,1.0257101423304145,0.010669318667746275
-25,10,0.25277251007780066,0.27915092143790715,0.321868896484375,0.52756822720213,1.0259551716635793,0.009652039150114321
-20,10,0.2522915187926702,0.27945759378712326,0.32305908203125,0.5433214998890614,1.0259027983053586,0.008383495485559948
-15,10,0.25440195632205154,0.2815541639989985,0.3240203857421875,0.5430441535389394,1.0261246359800174,0.01013787504258248
-10,10,0.25697664417266886,0.28466690376885256,0.324493408203125,0.5538051919236743,1.0263965465389564,0.014638534530728447
-5,10,0.2639977957262828,0.2941592113020538,0.3251495361328125,0.6032283115154204,1.027137657986788,0.0221352623209432
0,10,0.26617543606190797,0.2987275771757309,0.3265533447265625,0.6510428222764588,1.027367187865728,0.028671570181809374
5,10,0.2668139156698991,0.2987586682769548,0.32537841796875,0.6388950521411139,1.0274343104591614,0.024435623664865434
10,10,0.25783776151744836,0.28716436457935207,0.3271484375,0.5865320612380741,1.0264861662701126,0.013594887571479763
15,10,0.2508822425946554,0.2767614305245423,0.32586669921875,0.5175837585977369,1.025753227241489,0.007361373485547378
20,10,0.2525848938676255,0.27794821758628535,0.32598876953125,0.5072664743731973,1.02593296614251,0.005352824616069863
25,10,0.2503831439264883,0.27717480134827666,0.3249664306640625,0.5358331484357666,1.0257029303397045,0.004603024945412022
30,10,0.25160587578418775,0.2793571515773983,0.32598876953125,0.5550255158642112,1.0258326191278044,0.006589589184064361
35,10,0.24985887944756868,0.27812879291550746,0.3273162841796875,0.5653982693587752,1.0256495318413756,0.007213106616034184
40,10,0.25268395809228805,0.2800081205063107,0.3277435302734375,0.5464832482804526,1.0259491156088354,0.008059786544914451
45,10,0.24808044866155526,0.2744533130946593,0.326995849609375,0.5274572886620812,1.0254668087131482,0.007856007651115273
50,10,0.24991238302364235,0.27619372316120616,0.325775146484375,0.5256268027512758,1.0256611552992787,0.005058982443432589
-50,15,0.25334596115184926,0.27919186751972147,0.3201904296875,0.516918127357444,1.0260216630786658,0.004715459268038614
-45,15,0.2520988623021905,0.2760088911462109,0.3195648193359375,0.47820057688040823,1.0258888879063146,0.008459835912264397
-40,15,0.2528934974775792,0.2764318822124361,0.3205413818359375,0.4707676946971378,1.0259722210613902,0.011387984106398373
-35,15,0.2525474507478628,0.2766072466209491,0.3197784423828125,0.4811959174617262,1.0259332754264308,0.011154498845639856
-30,15,0.2572942812056917,0.28183388626448913,0.319793701171875,0.4907921011759485,1.0264323148028478,0.00966237171506113
-25,15,0.2573194508267148,0.2819921821335708,0.320648193359375,0.49345462613712004,1.0264343180249238,0.008763701797162727
-20,15,0.2518102455814949,0.277528572628311,0.3222808837890625,0.5143665409363213,1.0258517598604078,0.00826959196569313
-15,15,0.2536007289356377,0.2794050333509916,0.3237152099609375,0.5160860883070779,1.0260396246002272,0.0072970117466132954
-10,15,0.25243577062830075,0.2789861367254829,0.325439453125,0.5310073219436432,1.0259174791146566,0.00826944155151239
-5,15,0.25584953775394537,0.2834787811531022,0.32452392578125,0.5525848679831373,1.026277634292417,0.01049166361086978
0,15,0.2558735007715901,0.28462322342524,0.326202392578125,0.5749944530729976,1.0262796971820372,0.013425582475866758
5,15,0.2511459211221493,0.2793132164405429,0.3251953125,0.5633459063678722,1.0257811674798216,0.010568007911265075
10,15,0.2538775184947927,0.28064698820857126,0.3261566162109375,0.5353893942755713,1.0260682333421391,0.008671097339596532
15,15,0.25031899324226337,0.27562962115440004,0.32537841796875,0.5062125582427335,1.0256936516302002,0.006583373845311276
20,15,0.25045288277086664,0.27608245898564365,0.32745361328125,0.5125915242955402,1.025708388877367,0.004804865659011249
25,15,0.24919130823859137,0.2761216388354407,0.3262176513671875,0.5386066119369869,1.0255777469728813,0.0036109965731388207
30,15,0.25000165724347756,0.2783464542259493,0.3256988525390625,0.5668959396494342,1.025664246717382,0.005121080596197005
35,15,0.2482569352962283,0.27711482302642576,0.3270263671875,0.5771577546039494,1.0254816158033346,0.00622327511104127
40,15,0.25065745353766034,0.27900225052013206,0.3259429931640625,0.5668959396494342,1.025736737862306,0.005634218068408172
45,15,0.253196886283205,0.2793007247566907,0.3274993896484375,0.5220767694697138,1.0260070761187798,0.0069610488762227325
50,15,0.25445881023832106,0.280163269967631,0.3263092041015625,0.5140891945861993,1.0261417946186036,0.006796457808629047
-50,20,0.2501695436213296,0.2753858737744248,0.322998046875,0.5043266030619037,1.0256859500624231,0.004377147566720584
-45,20,0.24867275685934478,0.27202809300312114,0.321990966796875,0.46710672287552696,1.0255273758774637,0.0055860998932438155
-40,20,0.25106061791463363,0.27334539714693895,0.3199920654296875,0.44569558464610604,1.025778569625939,0.008433838301796621
-35,20,0.25608459227678,0.27934840412501605,0.321807861328125,0.46527623696472153,1.026306036116897,0.008422087935296307
-30,20,0.2570198144520227,0.28113785305863465,0.31988525390625,0.4823607721322387,1.02640352711929,0.008018278850900005
-25,20,0.2546575609587051,0.27824586803658397,0.3203125,0.4717661415575771,1.026153828343374,0.007979203947986664
-20,20,0.2526669717885768,0.27785279384315853,0.323394775390625,0.5037164410916353,1.0259419554055664,0.006994551841050892
-15,20,0.2505260888116786,0.27597538989887627,0.3232574462890625,0.5089860217439538,1.0257155209182365,0.006274343668289089
-10,20,0.25151128461476036,0.2773655113731362,0.32568359375,0.5170845351675172,1.0258196729384896,0.0054216467387231335
-5,20,0.24727002633842743,0.27417262230026457,0.3260345458984375,0.5380519192367429,1.0253737030863377,0.005537164848875994
0,20,0.2515385788689543,0.2784550421482975,0.324737548828125,0.5383292655868649,1.0258226616459245,0.007489926163126718
5,20,0.25051839979200535,0.27714364940372044,0.324188232421875,0.5325049922343021,1.025714796532396,0.006968328949425621
10,20,0.2485247725335615,0.27489486350316433,0.3251953125,0.5274018193920568,1.0255041750966458,0.007340049606279445
15,20,0.2469682582145009,0.2721291190975717,0.327056884765625,0.5032172176614156,1.0253406011755228,0.006341872174813647
20,20,0.25012969347223035,0.2760338425736282,0.32781982421875,0.5180829820279566,1.0256739575674096,0.005596689718380154
25,20,0.2500311284451926,0.27647332946582714,0.3263397216796875,0.5288440204126914,1.0256659032088484,0.00441814073674697
30,20,0.2453681878004234,0.2728060622179961,0.324951171875,0.5487574883514533,1.025176189928694,0.005075313890780005
35,20,0.24935470423928008,0.27707824539747844,0.32452392578125,0.5544708231639671,1.0255967359808322,0.005740250773645925
40,20,0.2548371259556905,0.28226945344626075,0.3247222900390625,0.5486465498114045,1.026176907512505,0.005325828374215262
45,20,0.2571857352895883,0.2831148455624971,0.325042724609375,0.5185822054581761,1.0264274520221055,0.006374632655333432
50,20,0.25802906176715446,0.2832953142632716,0.32464599609375,0.5053250499223431,1.026518340619407,0.007233847439249673
-50,25,0.25146693687252897,0.27705213767128645,0.323089599609375,0.5117040159751498,1.0258225762366082,0.004792768718561107
-45,25,0.25041771642756844,0.27453852849768157,0.3215179443359375,0.48241624140226314,1.0257114727613301,0.005199083247877154
-40,25,0.25325339002469205,0.2767141177815148,0.3202362060546875,0.4692145551364544,1.0260101481220456,0.0058288234700555
-35,25,0.2544588167635523,0.2787099816182228,0.32110595703125,0.48502329709341024,1.0261360548681144,0.005848099452476855
-30,25,0.25338346406158285,0.2782447908865218,0.3217010498046875,0.4972265364987797,1.0260218267852832,0.005199006262609826
-25,25,0.25711245453669296,0.28115838309227315,0.3215484619140625,0.4809185711116042,1.0264143784893698,0.0058537365742416985
-20,25,0.2549138727235887,0.2795921509574471,0.3219146728515625,0.49356556467716883,1.0261802435463647,0.00579323520471492
-15,25,0.2557119278044038,0.2805815750198465,0.3232269287109375,0.4973929443088529,1.0262630793793408,0.006342655182683372
-10,25,0.2535087031611954,0.27896909810239795,0.323455810546875,0.5092078988240515,1.0260311088848837,0.006474037250345524
-5,25,0.2519402808237169,0.2789316276175931,0.324005126953125,0.5398269358775238,1.0258664316372859,0.007659837754108129
0,25,0.2561350566473099,0.2830293322186434,0.3225250244140625,0.5378855114266696,1.0263088721537543,0.008160921222580064
5,25,0.2539863674216537,0.28053396005533465,0.32281494140625,0.5309518526736188,1.0260823095742686,0.008781815704852473
10,25,0.24718651984761872,0.27363704125875693,0.3253021240234375,0.5290104282227646,1.0253653609207782,0.007379572608981059
15,25,0.2504443980833157,0.2762930779146891,0.328094482421875,0.5169735966274683,1.0257082882776782,0.007190561112779035
20,25,0.25424401034783944,0.28048374853288494,0.3263092041015625,0.5247947637009097,1.026109145744893,0.006656108326242514
25,25,0.25027635972361545,0.2771373537329343,0.3262939453125,0.5372198801863768,1.0256934404750946,0.005510048542167095
30,25,0.24703809291150033,0.27387967267631064,0.32470703125,0.5368315952962059,1.0253535001096516,0.005229430328931237
35,25,0.24951934563064299,0.27629158880792276,0.3250885009765625,0.5354448635455957,1.0256158564724525,0.006138303201257902
40,25,0.2529844079616962,0.27911320760669284,0.3259124755859375,0.5225759928999334,1.0259835810033282,0.006576479756946467
45,25,0.2544368449086245,0.2808540847577481,0.32611083984375,0.5283447969824717,1.0261396788369561,0.006951423877290697
50,25,0.258183366998577,0.28318614046207824,0.3238983154296875,0.5000554692700244,1.0265368657415737,0.007992895931626574
-50,30,0.25217920393893667,0.27704053076387564,0.3210296630859375,0.4972265364987797,1.0258997640888676,0.004494578484120917
-45,30,0.2541445323395314,0.27806288157405545,0.320159912109375,0.4783669846904815,1.0261065308421142,0.004990925536104597
-40,30,0.2569575788278804,0.28157206740121077,0.3196868896484375,0.4922897714666075,1.0264029781773123,0.0040779745982834755
-35,30,0.2541190659862176,0.27997051928109223,0.319854736328125,0.5170290658974928,1.0261024633194444,0.003519401183863044
-30,30,0.2536616481143178,0.2795103279456912,0.3210601806640625,0.5169735966274683,1.0260535060924703,0.00382641368790952
-25,30,0.2552416117447134,0.28038860531027804,0.3202056884765625,0.5029398713112936,1.0262197997404083,0.0055153867148610165
-20,30,0.2636963723274831,0.2893897382027882,0.3205413818359375,0.5138673175061016,1.027109321411659,0.006613623638738766
-15,30,0.25708433940940456,0.28375673790064043,0.320098876953125,0.5334479698247171,1.0264100639896905,0.007454297223382264
-10,30,0.2537204789089998,0.2813247611366457,0.321380615234375,0.5520856445529176,1.026055403610318,0.008894971747095555
-5,30,0.2576869725802498,0.286339624011357,0.322357177734375,0.5730530286221434,1.0264737479823849,0.012162717011465362
0,30,0.2526471465760131,0.28085604384692503,0.3216705322265625,0.5641779454182383,1.0259427355060828,0.011934701240087948
5,30,0.24691572110896984,0.274259297767501,0.3227691650390625,0.5468715331706234,1.0253391753305596,0.009290465240602874
10,30,0.24920290156300048,0.27565619643763994,0.3230438232421875,0.529065897492789,1.0255787043323328,0.007562914138199959
15,30,0.2520240000841685,0.2782554178787103,0.325286865234375,0.5246283558908365,1.0258757799020184,0.006872669272268334
20,30,0.2526261447214289,0.27936510633669404,0.3264923095703125,0.5347792323053029,1.0259395506216478,0.005897020895588204
25,30,0.2502989141736832,0.2771183062304837,0.3263397216796875,0.5363878411360107,1.0256961813837937,0.005676508945295946
30,30,0.24813983404337447,0.27367511249911,0.3267364501953125,0.5107055691147104,1.0254694035569345,0.0046156460339681
35,30,0.2555090117518619,0.2801235003251923,0.3245697021484375,0.4922897714666075,1.026246603662425,0.005734453638738631
40,30,0.25457080151815537,0.27966509927719685,0.3235015869140625,0.5018859551808298,1.026150654361086,0.006142872690676746
45,30,0.2553349379910489,0.28102830386635397,0.324371337890625,0.5138673175061016,1.0262345519730864,0.006827555609255525
50,30,0.2565303042426581,0.2813472556515776,0.3236083984375,0.49633902817838915,1.026362916310901,0.007848341803663866
-50,35,0.25704582773103024,0.28252008998973893,0.321807861328125,0.5094852451741735,1.0264149845966797,0.00760551121184912
-45,35,0.26551369770234645,0.290369477600283,0.32086181640625,0.49711559795873084,1.02730907198875,0.006402391408435038
-40,35,0.2599989110332919,0.28592247437919827,0.3218536376953125,0.5184712669181274,1.026726589540943,0.005404264802274371
-35,35,0.2621045597933829,0.2890959065872591,0.3209075927734375,0.5398269358775238,1.0269474211778271,0.004625579250845311
-30,35,0.2559453631939538,0.28220728908700904,0.3213653564453125,0.525238517861105,1.026296665293778,0.004355127187976102
-25,35,0.2563252759616806,0.28221555774557233,0.318328857421875,0.5178056356778344,1.0263367007422033,0.006080089760404527
-20,35,0.2601798695564586,0.2875178992879873,0.319610595703125,0.5467605946305747,1.0267409316773042,0.007235169557468075
-15,35,0.2553417411764167,0.2832455574621944,0.3191986083984375,0.5580763257155535,1.0262291343527992,0.009779656225328458
-10,35,0.2509150895396991,0.28066048559028706,0.3199920654296875,0.5949079210117595,1.0257624650190422,0.011108464006406213
-5,35,0.25315428823454567,0.28165994610008815,0.3195953369140625,0.5701131573108498,1.0259981733110897,0.011719920075268678
0,35,0.25419821712181445,0.28294793977546434,0.3196258544921875,0.5749944530729976,1.0261082966242583,0.012251731234670746
5,35,0.2520031219223007,0.28054760827686026,0.3203887939453125,0.5708897270911915,1.0258769842182671,0.0103139814182832
10,35,0.25249131587109197,0.2799264168251634,0.321014404296875,0.5487020190814289,1.0259269424033686,0.00822612743951939
15,35,0.24838337304597763,0.27528874247131596,0.32440185546875,0.5381073885067672,1.0254941056616973,0.008926295747741429
20,35,0.24797560635811028,0.27492535119946815,0.326263427734375,0.5389948968271577,1.025451389239544,0.0073758056730313225
25,35,0.2488063365886652,0.2749101750621509,0.3262939453125,0.5220767694697138,1.0255400763179665,0.0055768289468519725
30,35,0.25307187461963376,0.27824382935670944,0.3247222900390625,0.5034390947415132,1.025989452634107,0.004412382638482728
35,35,0.2547821209264752,0.2782705833183101,0.3228302001953125,0.4697692478366985,1.0261705574761124,0.006253293646100534
40,35,0.2554027217513658,0.2794763849419582,0.32110595703125,0.48147326381184824,1.026238829309713,0.006793724238456863
45,35,0.25870669910159005,0.2841948286778048,0.3228302001953125,0.5097625915242956,1.0265904304947622,0.007409498105082903
50,35,0.25546437469629246,0.2800733163426204,0.3230133056640625,0.4921788329265587,1.0262507491534987,0.008029660970075765
-50,40,0.260677041738938,0.28770167009482883,0.3195037841796875,0.5404925671178167,1.026801559259875,0.009758678791035251
-45,40,0.257163964133076,0.28379198720829235,0.3193359375,0.5325604615043266,1.02643163977161,0.00759655309281866
-40,40,0.2595225865556448,0.2867552246741272,0.31884765625,0.5446527623696472,1.0266808852816414,0.006459997307574104
-35,40,0.25625386885225826,0.284057840451992,0.3217926025390625,0.5560794319946749,1.0263344981770497,0.005493736801466137
-30,40,0.2561262164654711,0.28302603896380707,0.3214111328125,0.5379964499667185,1.0263200295724777,0.005515442930320685
-25,40,0.2561476431216191,0.28232081818263527,0.3199920654296875,0.5234635012203239,1.026322202349871,0.006362752709151682
-20,40,0.2555220040260141,0.28205850280569017,0.318572998046875,0.5307299755935212,1.0262538164376196,0.007631410105649244
-15,40,0.25533360865273214,0.28258288755222183,0.3196868896484375,0.5449855779897936,1.0262323138280793,0.009629053162576838
-10,40,0.2509258189630849,0.2794176095111213,0.318145751953125,0.5698358109607278,1.0257674288881224,0.010120801024937929
-5,40,0.25335159839133425,0.28078115241840323,0.31817626953125,0.5485910805413801,1.0260225354467782,0.009789852219815385
0,40,0.25140004734586396,0.2797836728173528,0.31805419921875,0.5676725094297759,1.0258170609878352,0.010132646533230056
5,40,0.2552220640368883,0.28438503275222,0.3191680908203125,0.5832593743066341,1.026219820172529,0.011793109956356691
10,40,0.2541612233771088,0.2825614896296049,0.3218231201171875,0.5680053250499223,1.0261062171317106,0.010604627895325255
15,40,0.2551636454470067,0.28309519636779656,0.324737548828125,0.5586310184157977,1.0262112456399728,0.008898052200002369
20,40,0.2488524723898439,0.2764040588109666,0.3253631591796875,0.551031728422454,1.0255461427096852,0.006514985187190164
25,40,0.2540086281151738,0.28071985509542674,0.325531005859375,0.5342245396050588,1.0260902099479707,0.004911985842112121
30,40,0.2516131331185292,0.2775256026104307,0.32330322265625,0.5182493898380297,1.0258375304894471,0.004407914232572491
35,40,0.25554855797304654,0.2802823054769294,0.3226470947265625,0.494674950077657,1.0262527264504322,0.0058741575236358826
40,40,0.25554929159357187,0.2794731877550984,0.3221893310546875,0.4784779232305303,1.026255390976417,0.006722082719011883
45,40,0.2544941734833056,0.27884795648752125,0.322845458984375,0.4870756600843133,1.0261469126374474,0.007414645892455622
50,40,0.25578524413503634,0.2808989561385864,0.32183837890625,0.5022742400710006,1.0262852239549205,0.006964316601857517
-50,45,0.25944254161545366,0.2880230829955291,0.3208465576171875,0.5716108276015087,1.0266740545881943,0.0104851105925948
-45,45,0.25855618895800747,0.28601070415658747,0.32037353515625,0.5490903039715997,1.026581797398959,0.009323373312223136
-40,45,0.2539523141961564,0.2808965121105118,0.3195343017578125,0.5388839582871089,1.0260968173811096,0.006603738704087567
-35,45,0.25498994608645126,0.2815763672091493,0.3204193115234375,0.5317284224539605,1.0262046849443485,0.004751750123594375
-30,45,0.255313683670797,0.28130103667723144,0.321044921875,0.5197470601286887,1.0262377115446617,0.00473253544542526
-25,45,0.2523816127758,0.2777615772754672,0.319366455078125,0.5075992899933437,1.0259288298420466,0.006212275286796486
-20,45,0.251699776683645,0.2770908350373171,0.317779541015625,0.5078211670734413,1.0258547603692665,0.007972220616065322
-15,45,0.2540271046072444,0.2803472732338253,0.317169189453125,0.5264033725316175,1.0260983908606909,0.008135068362900344
-10,45,0.25476370299198337,0.28202684920897914,0.3182830810546875,0.5452629243399156,1.0261757172564494,0.009489131539729224
-5,45,0.25386427021749736,0.28135761390509445,0.31866455078125,0.5498668737519414,1.026080368056817,0.009604887417012343
0,45,0.25503776098087266,0.28348517611288954,0.3197784423828125,0.5689483026403372,1.0262039280203037,0.011622755698321583
5,45,0.25708317126129965,0.28633211734516917,0.32061767578125,0.5849789216773907,1.026419388508478,0.01325495381641107
10,45,0.25728570000796347,0.28637933213576466,0.3214111328125,0.581872642556024,1.0264384076547173,0.01142648159116445
15,45,0.2516945993035391,0.2793293896296984,0.322998046875,0.5526958065231862,1.0258482240026587,0.009050203523452892
20,45,0.25193339007860616,0.2795598600142618,0.324371337890625,0.5525293987131129,1.025872791708605,0.00697739343992328
25,45,0.24856102093794147,0.2764176883441984,0.3226470947265625,0.5571333481251387,1.0255182856295921,0.005163996356776673
30,45,0.25099807106590927,0.278940715840704,0.3233642578125,0.5588528954958952,1.0257744523602492,0.0063019442139256475
35,45,0.2530061159758076,0.2799392200361581,0.3220367431640625,0.5386620812070113,1.0259862316030213,0.0068450045103835705
40,45,0.25815792866128934,0.28358226857697605,0.32061767578125,0.5084867983137342,1.0265317484403267,0.007452469314711351
45,45,0.25462657465637517,0.2784201180333443,0.320556640625,0.4758708675393832,1.0261618158315606,0.007154742911008754
50,45,0.25096836381599713,0.27660071349427534,0.3217010498046875,0.5126469935655646,1.0257784846959812,0.006231664044707691
-50,50,0.25626966048949223,0.28442863541738217,0.3204345703125,0.563179498557799,1.0263422280623298,0.008127357557206512
-45,50,0.25569764073707474,0.28352380004481825,0.3203277587890625,0.5565231861548702,1.0262838036957183,0.006691471934332796
-40,50,0.2523399863593091,0.27943395130273047,0.3211517333984375,0.5418792988684269,1.0259307411217387,0.004669776222403048
-35,50,0.25474240066183973,0.2814564011055939,0.3198394775390625,0.5342800088750832,1.0261825322788207,0.004491590344829065
-30,50,0.2567055022452964,0.28231289075206367,0.3205108642578125,0.5121477701353451,1.026388494080352,0.0052818956353701575
-25,50,0.2529557448315801,0.2780722302986314,0.3181610107421875,0.502329709341025,1.0259933387198603,0.005104894950777627
-20,50,0.2540877959450547,0.2795620582037634,0.318206787109375,0.5094852451741735,1.0261104637571643,0.006660202319176407
-15,50,0.2526022379452991,0.2786755683202714,0.3170928955078125,0.5214666074994453,1.0259522207390837,0.008104995533868613
-10,50,0.25660825316721586,0.2829617033558114,0.31695556640625,0.5270690037719103,1.0263743296040644,0.008673138864042463
-5,50,0.25342721003316065,0.27964753397369757,0.31890869140625,0.5244064788107389,1.0260381621811163,0.00947112553379557
0,50,0.2525125249546405,0.2794484024784923,0.3204345703125,0.5387175504770357,1.025941385033564,0.00981073767705443
5,50,0.2543512725302548,0.28259345136318137,0.3203887939453125,0.5648435766585311,1.0261349394053847,0.01111731306478627
10,50,0.2535638020471943,0.2824411040219003,0.31988525390625,0.5775460394941203,1.0260493754819033,0.010066376067601208
15,50,0.2529968212522762,0.28022113898025486,0.321868896484375,0.544486354559574,1.0259886540065035,0.00776056132572144
20,50,0.2491492019184135,0.27619047105531164,0.320220947265625,0.5408253827379632,1.0255824424136293,0.0063186936870423625
25,50,0.25008996248259896,0.2783571024870365,0.322418212890625,0.5653428000887508,1.0256819913890134,0.005638046657052413
30,50,0.24931070121431648,0.27839601295161404,0.3221282958984375,0.5817062347459507,1.0255993613169108,0.006327866628015176
35,50,0.2522892924398724,0.28017092101764035,0.320709228515625,0.5576325715553583,1.025913163413204,0.007829092197538448
40,50,0.2538700141654517,0.2792250174936079,0.320770263671875,0.507100066563124,1.026081937400813,0.00858881533762177
45,50,0.2517815555109708,0.27595506338760717,0.3205718994140625,0.4834701575327269,1.025864312039488,0.008824660981534522
50,50,0.25120104959401907,0.276250971937041,0.3203125,0.5009984468604393,1.025805475909388,0.006537987989067202
