x,y,mi,mis,sc,sc_masked,mean_intensity,p-cor
-800,-300,0.2737716802472332,0.36946726489333925,0.312408447265625,0.4784779232305303,68.31495451519858,0.016030344932116455
-700,-300,0.24921046612725134,0.34705825845030436,0.32275390625,0.48923896161526514,67.87985356112713,-0.013631187662227975
-600,-300,0.24267739804077276,0.36056069069664143,0.318878173828125,0.5894164632793433,63.6004548480142,0.0705711966118589
-500,-300,0.23880405971609814,0.3514066778656433,0.31805419921875,0.5630130907477258,65.10156423341469,-0.033644824355014355
-400,-300,0.24329643895025088,0.35546639679360564,0.3177032470703125,0.5608497892167739,63.44991124916796,0.06229218737693965
-300,-300,0.2501769940815807,0.3641441562737262,0.3195343017578125,0.5698358109607278,65.56473263811849,-0.012155973456394987
-200,-300,0.24763626708108405,0.35120848807065586,0.3167877197265625,0.5178611049478589,66.24711559795873,0.09640527088737141
-100,-300,0.24286760397121385,0.3585986889501355,0.3214263916015625,0.5786554248946084,64.81268027512758,-0.016055571686987066
0,-300,0.2399731287762638,0.34563099431875327,0.3147125244140625,0.5282893277124473,67.05707787885511,-0.0034356700148982064
100,-300,0.2515922330190295,0.3353508307558833,0.31494140625,0.4187929886842689,72.25737741291324,-0.020183168165446127
200,-300,0.2543291766179075,0.3652677166667205,0.315032958984375,0.5546927002440648,66.60472598180608,-0.04337792126216226
300,-300,0.2507227787495161,0.3519652903980628,0.320159912109375,0.5062125582427335,66.76991346793876,-0.06241031878257438
400,-300,0.24420466457831014,0.3391347732980794,0.31744384765625,0.47465054359884623,69.28300421566452,0.07527612029464226
500,-300,0.2392010133049568,0.352358324154746,0.318328857421875,0.5657865542489461,64.89311071666297,-0.005817116555649014
600,-300,0.24398225614592967,0.36498292177716996,0.322296142578125,0.6050033281562015,64.29892389616153,-0.07219353623163915
700,-300,0.2527271640970552,0.3663836983770641,0.316741943359375,0.5682826714000444,63.02235411581984,-0.005907546985488153
800,-300,0.26185977520771286,0.25696738559156024,0.3021697998046875,-0.024461948080763258,99.811349012647,-0.004399965462498066
900,-300,0.21580891130622315,0.07927685006814902,0.2863311767578125,-0.6826603061903705,141.90309518526738,0.05284803896895496
1000,-300,0.08151819051275434,-0.1182155569911285,0.280303955078125,-0.9986687375194142,165.1061681828267,-0.0035640089795763875
1100,-300,0.0,-0.2,0.2797088623046875,-1.0,165.93826270246282,
1200,-300,0.0,-0.2,0.2797088623046875,-1.0,165.93826270246282,
-1200,-200,0.0,-0.2,0.2797088623046875,-1.0,165.93826270246282,
-1100,-200,0.02064609996546964,-0.17935390003453036,0.2797393798828125,-1.0,165.5404925671178,0.0038612856173778
-1000,-200,0.22999386882692616,0.1191773611721669,0.2875518798828125,-0.5540825382737963,134.1186487685822,0.041774938973272516
-900,-200,0.291820325155122,0.3010393178331784,0.302520751953125,0.04609496339028178,95.29559573996006,0.05642225991967808
-800,-200,0.2450701559156529,0.3574398031310956,0.3171844482421875,0.5618482360772132,64.66629687153318,0.06973474473368597
-700,-200,0.25115309370292854,0.3674943406521187,0.3154144287109375,0.5817062347459507,63.421899267805635,0.10580845712150032
-600,-200,0.24636716706699924,0.363396232964492,0.3200531005859375,0.5851453294874639,63.820556911471044,0.013780517976088898
-500,-200,0.24219494510220144,0.3592018232916845,0.320159912109375,0.5850343909474152,63.73968271577546,0.0032540644046316278
-400,-200,0.24632104043938072,0.3507253004793186,0.3193359375,0.5220213001996894,67.0066008431329,-0.0779154701986286
-300,-200,0.24105571171477838,0.35594366378932907,0.3216705322265625,0.5744397603727535,65.14926780563567,-0.06759012764037695
-200,-200,0.24879203538894845,0.358177435877078,0.319366455078125,0.5469270024406478,66.73064122476148,-0.00894685584221294
-100,-200,0.24302935128435324,0.3679794289413313,0.3257293701171875,0.6247503882848902,63.09967827823386,-0.045023771356613874
0,-200,0.23989495999967153,0.36066265469680936,0.319549560546875,0.603838473485689,63.770301752828935,-0.013936687602898061
100,-200,0.25026443079126515,0.34211044809767743,0.3186492919921875,0.45923008653206127,70.75061016197027,0.018724183136407065
200,-200,0.24422422677934402,0.3276611027500562,0.3160247802734375,0.4171843798535611,73.2754603949412,0.021000355234684905
300,-200,0.2532306878881937,0.34461076332640095,0.31500244140625,0.45690037719103616,71.24001553139561,0.07783672404418569
400,-200,0.24264309502768683,0.36327766347676604,0.319854736328125,0.603172842245396,62.466108276015085,-0.0027416960878252077
500,-200,0.24172489678450582,0.3567459751071151,0.3187408447265625,0.5751053916130464,65.19430885289549,0.03878527824955004
600,-200,0.24696360626063252,0.3563379128947572,0.320587158203125,0.5468715331706234,66.72620368315953,-0.10925034590790773
700,-200,0.24510186071338272,0.3543541349534537,0.314361572265625,0.546261371200355,63.975870867539385,0.06788776269992396
800,-200,0.2656875247248513,0.30035581849010534,0.3094329833984375,0.17334146882627025,86.95451519857998,0.020816988731641773
900,-200,0.2527139003878113,0.1570294095957101,0.2919769287109375,-0.47842245396050587,129.44147992012424,0.03747531067047759
1000,-200,0.13700753505575008,-0.05960883947276113,0.282684326171875,-0.983081872642556,164.17378522298645,-0.04247897323397296
1100,-200,0.0,-0.2,0.2797088623046875,-1.0,165.93826270246282,
1200,-200,0.0,-0.2,0.2797088623046875,-1.0,165.93826270246282,
-1200,-100,0.0,-0.2,0.2797088623046875,-1.0,165.93826270246282,
-1100,-100,0.048115430983490984,-0.15168487964442118,0.2799224853515625,-0.9990015531395607,165.48119591746172,-0.011450431298563366
-1000,-100,0.24793957343827605,0.1662444325463302,0.292938232421875,-0.4084757044597293,125.30419347681385,0.11253354172427969
-900,-100,0.28710873428940986,0.34021501341077665,0.30828857421875,0.2655313956068338,82.27490570224096,-0.03135786167042026
-800,-100,0.24376650303895642,0.36549936303451885,0.3196258544921875,0.6086642999778122,62.62719103616596,0.008143007702916025
-700,-100,0.24795315275371166,0.3575049610519144,0.3199615478515625,0.547759041491014,65.46377856667407,-0.008735040003971673
-600,-100,0.2487724118805711,0.35450793440109474,0.318145751953125,0.5286776126026181,65.97592633680941,0.024992805015424956
-500,-100,0.24641660118251169,0.36606381662515647,0.32061767578125,0.5982360772132239,62.967051253605504,0.010254875809290076
-400,-100,0.25074991431075266,0.3460350263586781,0.3198699951171875,0.47642556023962723,69.99983359218993,-0.029258732730768747
-300,-100,0.24597486892152493,0.3582224837429139,0.3163604736328125,0.5612380741069447,64.38745285112049,0.08620423300089018
-200,-100,0.2573865499774117,0.37007791895899594,0.31439208984375,0.563456844907921,66.40009984468604,-0.02626377356505097
-100,-100,0.25039719291538215,0.3655070220700305,0.32073974609375,0.5755491457732417,65.25127579321057,-0.07548844598448196
0,-100,0.2511343967834527,0.3698830100517021,0.3226318359375,0.593743066341247,64.22331928111826,0.06129848689121001
100,-100,0.2474106687479138,0.3667805378404365,0.324249267578125,0.5968493454626137,63.595185267361884,-0.08108024734667743
200,-100,0.25810148936911537,0.3449774600813408,0.3172149658203125,0.4343798535611271,70.8061349012647,0.09376356709870716
300,-100,0.2435256184973276,0.3573596544414146,0.3163909912109375,0.5691701797204349,66.01109385400488,-0.03963952540638559
400,-100,0.24323674670579448,0.36467007264322515,0.3152313232421875,0.6071666296871533,63.52457288662081,0.02975926330416825
500,-100,0.239322202994904,0.35387733944930827,0.3188323974609375,0.5727756822720212,64.90054359884624,0.047744852265163125
600,-100,0.2441771252937971,0.3538620598400585,0.3197174072265625,0.5484246727313069,65.81800532504992,0.028171626506852437
700,-100,0.23741363711876945,0.34548996283432304,0.317474365234375,0.540381628577768,65.57599289993344,-0.007180454979142389
800,-100,0.2540431173688296,0.3310455580167107,0.313079833984375,0.3850122032394054,75.40830929664966,-0.0025067078528178692
900,-100,0.2429276306879784,0.19053135822292405,0.30072021484375,-0.2619813623252718,116.44369869092523,-0.028858177255068243
1000,-100,0.1664268163692873,-0.017098810433464007,0.2824554443359375,-0.9176281340137564,159.6597514976703,0.015171243054408534
1100,-100,0.0,-0.2,0.2797088623046875,-1.0,165.93826270246282,
1200,-100,0.0,-0.2,0.2797088623046875,-1.0,165.93826270246282,
-1200,0,0.0,-0.2,0.2797088623046875,-1.0,165.93826270246282,
-1100,0,0.06491210866882557,-0.13349037635447153,0.2800445556640625,-0.9920124251164855,164.87397381850454,0.011469551335221444
-1000,0,0.25472285931580063,0.17825292366015386,0.293487548828125,-0.38234967827823385,124.29687153317062,0.10728029172457265
-900,0,0.2771981485607022,0.33235679067297197,0.311492919921875,0.27579321056134903,81.66224761482138,-0.03222715688473063
-800,0,0.23744937351437434,0.35481125503201355,0.3189697265625,0.5868094075881961,63.32776791657422,0.08653035811561792
-700,0,0.252133352621308,0.3504027113965465,0.3170623779296875,0.49134679387619257,69.15836476591969,0.008118457176070284
-600,0,0.2510166573657734,0.36746884285501236,0.3184356689453125,0.5822609274461948,63.05008875083204,0.044547399031176625
-500,0,0.24808055335081433,0.35602375281830934,0.31787109375,0.539715997337475,65.31944752607056,0.11127710521889227
-400,0,0.24507335762049617,0.35513548320292354,0.3192596435546875,0.5503106279121367,66.39155757710229,0.002331458981254403
-300,0,0.24734815743888963,0.3492230187657146,0.3182525634765625,0.5093743066341246,68.26458841801642,-0.03223721772185867
-200,0,0.2411583039307657,0.3511982418051833,0.3185272216796875,0.5501996893720879,65.99767029065897,-0.03609410892797409
-100,0,0.25091978729939235,0.35863001583278487,0.3252105712890625,0.5385511426669625,67.42960949633903,-0.030625714495044167
0,0,0.4429905297070451,0.629356183135046,0.33056640625,0.9318282671400044,48.61099400931884,0.17505717820121372
100,0,0.25325114468284216,0.37340867740971145,0.3195953369140625,0.6007876636343465,62.93077435100954,-0.006632391518078302
200,0,0.24121378898097467,0.3584536381045602,0.3167572021484375,0.5861992456179277,63.36859329931218,-0.008860833214526931
300,0,0.23320039082023508,0.3425303220383403,0.3170166015625,0.5466496560905258,65.38856223652097,0.004770195367767049
400,0,0.2389657371959504,0.3567048097497556,0.3160400390625,0.588695362769026,64.27263146216995,-0.009984835971764921
500,0,0.2391999127720417,0.3592465069588622,0.318023681640625,0.6002329709341025,63.965941868205014,-0.04910358387411414
600,0,0.23986080803992385,0.3547820416764892,0.31988525390625,0.5746061681828267,66.93254936765032,-7.048354340350019e-05
700,0,0.2376759090680201,0.35817735126904077,0.320098876953125,0.6025072110051032,61.241124916796096,0.010720247804206502
800,0,0.25099015806099323,0.32628414519212257,0.316314697265625,0.3764699356556468,74.40786554248946,0.0783745553042636
900,0,0.24755331287300109,0.21531457313481603,0.3017425537109375,-0.16119369869092523,110.10661193698691,-0.06902555686041535
1000,0,0.17022676265994738,-0.014141997047174892,0.283843994140625,-0.9218437985356113,160.1397825604615,-0.0205360794375708
1100,0,0.0,-0.2,0.2797088623046875,-1.0,165.93826270246282,
1200,0,0.0,-0.2,0.2797088623046875,-1.0,165.93826270246282,
-1200,100,0.0,-0.2,0.2797088623046875,-1.0,165.93826270246282,
-1100,100,0.05690388203744948,-0.14052234383341808,0.280029296875,-0.9871311293543377,164.75504770357222,0.005119263450440651
-1000,100,0.2507088234262632,0.17484904974088492,0.2961883544921875,-0.3792988684268915,124.33808520079876,0.055978405563727476
-900,100,0.2780308271829155,0.3447603590222765,0.3085784912109375,0.33364765919680495,78.12025737741291,0.0708314108873025
-800,100,0.23609078085252663,0.35493923880682,0.321136474609375,0.5942422897714666,62.970213001996896,0.07513459607396349
-700,100,0.24480886225324516,0.34180242781792236,0.3165740966796875,0.4849678278233858,68.41812735744398,0.07182931488251082
-600,100,0.25925431326436865,0.3484488994636143,0.3189239501953125,0.4459729309962281,71.87325271799423,0.074511527304396
-500,100,0.25275268870215517,0.3777138602131381,0.3202972412109375,0.6248058575549146,63.711393388063016,0.014199406038698997
-400,100,0.23838879230265367,0.3535762784353362,0.32073974609375,0.5759374306634125,64.05563567783447,0.06364408135937154
-300,100,0.24790488259024857,0.359076393573164,0.31610107421875,0.5558575549145773,65.92062347459508,-0.030631869800411052
-200,100,0.24572451919052976,0.34734422187524244,0.318634033203125,0.5080985134235634,68.7945418238296,0.030110837555845215
-100,100,0.24380711865532786,0.3477676245350705,0.3167266845703125,0.5198025293987131,67.47026847126692,0.008923790874464259
0,100,0.25231898071061115,0.3670738065371033,0.3166656494140625,0.5737741291324606,63.63401375637896,-0.049560162959936406
100,100,0.24918079824006875,0.3516769153911671,0.318359375,0.5124805857554915,67.55374972265365,0.0686431993466899
200,100,0.2408330966081473,0.35245945560526293,0.32269287109375,0.558131794985578,64.74794763700909,-0.009334462922030514
300,100,0.23550984908102165,0.3543915885973296,0.3192138671875,0.5944086975815398,63.207344131351235,-0.0253926634283022
400,100,0.23451325385630462,0.36246976594860547,0.31744384765625,0.6397825604615043,61.16502107832261,-0.009570044070891483
500,100,0.24604151727746856,0.35366299497882203,0.317108154296875,0.5381073885067672,66.93382516086088,-0.018989134272229445
600,100,0.24447297074327898,0.341388879329922,0.31890869140625,0.484579542933215,68.00138673175061,-0.013714139055514591
700,100,0.23843355690928827,0.34822942999559847,0.3216094970703125,0.5489793654315509,64.19253383625471,-0.022641769954031873
800,100,0.24245255494071422,0.31164492236915886,0.3152008056640625,0.3459618371422232,76.25721100510317,-0.01856902742349481
900,100,0.24513960782087454,0.21416556743924597,0.3017120361328125,-0.15487020190814288,110.90242955402707,-0.1315626454731865
1000,100,0.1591422849797387,-0.0285324432208382,0.28125,-0.9383736410028845,160.904592855558,0.00540728790338766
1100,100,0.0,-0.2,0.2797088623046875,-1.0,165.93826270246282,
1200,100,0.0,-0.2,0.2797088623046875,-1.0,165.93826270246282,
-1200,200,0.0,-0.2,0.2797088623046875,-1.0,165.93826270246282,
-1100,200,0.032517933111408846,-0.16748206688859116,0.2799530029296875,-1.0,165.54276680718883,-0.006865312931941241
-1000,200,0.2503206262514349,0.1566219353262075,0.2900238037109375,-0.4684934546261371,129.30552473929444,0.02509656305783041
-900,200,0.28335370122069564,0.3231251678281951,0.3087615966796875,0.19885733303749722,87.23962724650544,-0.03459168142513633
-800,200,0.23868532098470396,0.3535621792052498,0.32208251953125,0.574384291102729,64.88573330374972,0.04484331431599038
-700,200,0.2414636030775773,0.34008796518097206,0.320037841796875,0.4931218105169736,68.13490126469935,-0.030014928775285006
-600,200,0.23828807557937937,0.3377222890251304,0.319244384765625,0.49717106722875526,68.07216552030175,0.018019429594707436
-500,200,0.23834103466120404,0.3493905132500658,0.317169189453125,0.5552473929443088,64.09030397159974,0.01901645509101314
-400,200,0.24229400191473843,0.3536984838317564,0.3196868896484375,0.5570224095850899,65.52939871311294,-0.020240803342477253
-300,200,0.24622347398779593,0.3589370306773899,0.316314697265625,0.5635677834479699,65.88944974484136,-0.031470670854056366
-200,200,0.2456971005266766,0.355470785904977,0.3179931640625,0.5488684268915021,65.28982693587753,0.042784753721651796
-100,200,0.24498247075715424,0.35742977495063105,0.318450927734375,0.5622365209673841,65.44497448413578,0.0969304794437974
0,200,0.24682185396799608,0.33175640022936725,0.319061279296875,0.424672731306856,71.8740847570446,0.013422204009009515
100,200,0.2462987678386674,0.35048115079850767,0.3191986083984375,0.5209119147992013,67.66723984912359,-0.0012138364395993092
200,200,0.24580978869068415,0.36181822001972785,0.3202667236328125,0.5800421566452185,63.287330818726424,-0.026609490069483172
300,200,0.24581054448770157,0.3642263421358045,0.317718505859375,0.5920789882405147,64.61803860661193,-0.022306623100341226
400,200,0.23860815691811077,0.36758530357886077,0.31585693359375,0.6448857333037498,60.208231639671624,0.0037990070606240345
500,200,0.2462556757437899,0.3738349967999248,0.3158416748046875,0.6378966052806745,60.97986465498114,-0.034854335825345854
600,200,0.24272248756414277,0.36852679197949667,0.31640625,0.6290215220767694,62.18743066341247,0.0322362599743657
700,200,0.2326304486262877,0.3443233707474326,0.3174896240234375,0.5584646106057244,63.35794319946749,-0.07686860503627715
800,200,0.24173103883235378,0.28753756201850866,0.3050537109375,0.22903261593077434,82.11415575771022,0.0048157532180013105
900,200,0.22884870017196937,0.17708477738519324,0.2941131591796875,-0.25881961393388064,116.35528067450632,-0.08150942908753134
1000,200,0.12333472427486349,-0.06876645167366104,0.280548095703125,-0.9605058797426226,162.75166407810073,-0.0020608285919101205
1100,200,0.0,-0.2,0.2797088623046875,-1.0,165.93826270246282,
1200,200,0.0,-0.2,0.2797088623046875,-1.0,165.93826270246282,
-1200,300,0.0,-0.2,0.2797088623046875,-1.0,165.93826270246282,
-1100,300,0.015634827845252584,-0.18436517215474743,0.2797088623046875,-1.0,165.497725759929,0.00035553151925000884
-1000,300,0.2102312523329366,0.08589133664622703,0.282623291015625,-0.6216995784335478,139.03982693587753,0.03990483420121472
-900,300,0.29183845097248534,0.3055393606685137,0.3023681640625,0.06850454848014201,94.53916130463723,-0.07518332783989883
-800,300,0.24526846628535634,0.35641778956026204,0.3129425048828125,0.5557466163745285,64.81051697359663,0.07706172262562032
-700,300,0.2387345753366081,0.33661564922167575,0.31658935546875,0.48940536942533835,68.05025515864212,-0.015598565808918765
-600,300,0.2424395655374792,0.34969494605667156,0.3153228759765625,0.5362769025959618,67.86493232749056,-0.0032049541513254724
-500,300,0.23906538858758725,0.34881688625787793,0.3202056884765625,0.5487574883514533,66.70495895274018,-0.022248889347649178
-400,300,0.24019842393222457,0.35317823311793567,0.3165283203125,0.5648990459285556,64.36016197026846,-0.03775326605223989
-300,300,0.24491073569686966,0.35791273259059053,0.312896728515625,0.5650099844686044,64.63351453294875,-0.019322742026470694
-200,300,0.2557821130904322,0.3574240034831546,0.316162109375,0.5082094519636121,68.50865320612381,-0.018104064089654027
-100,300,0.24407314232963492,0.3588834374261515,0.318450927734375,0.5740514754825826,64.35017750166408,0.0682984284248985
0,300,0.24486149564771922,0.36180181071317297,0.3199920654296875,0.5847015753272687,64.2122808963834,-0.026034585352500854
100,300,0.2422933818158441,0.37031645703217425,0.319549560546875,0.6401153760816508,62.26120479254493,0.0215112407913285
200,300,0.2474401668531588,0.35578274506482954,0.3165283203125,0.5417128910583536,66.73258264921233,-0.1304264468060515
300,300,0.26034929624583963,0.3810171462569335,0.3180694580078125,0.6033392500554693,63.29187929886843,-0.011828601394403174
400,300,0.23529217293750687,0.3550836084822151,0.318511962890625,0.5989571777235412,61.986354559573996,-0.052822843743425184
500,300,0.2426094609060208,0.3678590726211306,0.319183349609375,0.6262480585755491,60.79370978477923,0.03418991318378977
600,300,0.2345858086027478,0.36142184144055567,0.318267822265625,0.6341801641890392,61.31972487242068,0.022989517724400454
700,300,0.2343295243981223,0.34395898967435923,0.3152313232421875,0.5481473263811848,63.95262924339916,-0.01943223762362331
800,300,0.25486260886098755,0.2745652935736567,0.3021697998046875,0.0985134235633459,91.65797648102951,-0.04904995288908833
900,300,0.21451933486765698,0.1268335128130752,0.2866058349609375,-0.4384291102729088,127.10516973596627,-0.061400166516409886
1000,300,0.09468664027327622,-0.10380459558205993,0.2797088623046875,-0.9924561792766807,164.75260705569116,0.003617674869241987
1100,300,0.0,-0.2,0.2797088623046875,-1.0,165.93826270246282,
1200,300,0.0,-0.2,0.2797088623046875,-1.0,165.93826270246282,
-1200,400,0.0,-0.2,0.2797088623046875,-1.0,165.93826270246282,
-1100,400,0.006826541181354551,-0.19317345881864545,0.2797088623046875,-1.0,165.47648102950964,0.0016432859153348064
-1000,400,0.16158425800768894,-0.010137508133868656,0.280120849609375,-0.8586088307077879,153.94059241180386,0.03813142017171316
-900,400,0.269318209749009,0.22017243650738486,0.295318603515625,-0.2457288662081207,112.51847126691813,0.02408255143830857
-800,400,0.2533420968060447,0.32994515870975005,0.3122406005859375,0.38301530951852675,75.68343687597071,-0.09587077324651622
-700,400,0.23588064169198028,0.35238829645124364,0.3183746337890625,0.5825382737963168,63.189150210783225,0.0030374423696970915
-600,400,0.23669064435815002,0.3504137417621882,0.32012939453125,0.5686154870201908,64.76231417794541,0.023240254400951867
-500,400,0.24312455180005502,0.3522769813540821,0.3207550048828125,0.5457621477701353,66.17672509429777,-0.03131552471078092
-400,400,0.2423466744306021,0.34235776828460696,0.318695068359375,0.5000554692700244,66.58991568670956,0.006459266622350778
-300,400,0.24352033670605255,0.3570104631759882,0.3227691650390625,0.5674506323496783,65.12391834923453,-0.08703858858651582
-200,400,0.25115400736193605,0.3609165988862316,0.3203125,0.5488129576214777,66.81378966052807,-0.04161100148333653
-100,400,0.244098683829016,0.35659036343851236,0.320648193359375,0.5624583980474817,64.67711337918793,-0.012008040883657804
0,400,0.24395776624387833,0.3485062463858797,0.316680908203125,0.5227424007100067,67.94497448413578,-0.03365178627540343
100,400,0.24312285577558862,0.3588650346085152,0.3202362060546875,0.5787108941646328,64.75998446860439,-0.0012170688752761289
200,400,0.24660134603151418,0.36288712371067994,0.323272705078125,0.5814288883958287,64.84257821167074,-0.028634214872349153
300,400,0.2475302210566028,0.35687124612871285,0.326324462890625,0.5467051253605503,65.6443310406035,-0.02253960128737592
400,400,0.24228595810115072,0.36124535459549284,0.31982421875,0.5947969824717106,63.6984135788773,-0.03043681935703922
500,400,0.24242523878596667,0.3663435880204907,0.3206787109375,0.6195917461726204,61.561016197026845,-0.02019037476366197
600,400,0.23753048326146634,0.3639893250631082,0.318389892578125,0.6322942090082094,60.268193920568,0.03966855315439497
700,400,0.24198750509936862,0.32977317183999433,0.3111572265625,0.43892833370312845,69.49783669846904,0.1311556482394531
800,400,0.2443089614014003,0.23169524939785024,0.2959747314453125,-0.06306856001775017,102.90986243621035,-0.06598482762320294
900,400,0.21696832041588587,0.0667131617737736,0.2819671630859375,-0.7512757932105614,146.4913467938762,-0.03321581324830831
1000,400,0.054117909844931686,-0.1458820901550683,0.2797088623046875,-1.0,165.28344796982472,0.016399386379317784
1100,400,0.0,-0.2,0.2797088623046875,-1.0,165.93826270246282,
1200,400,0.0,-0.2,0.2797088623046875,-1.0,165.93826270246282,
-1200,500,0.0,-0.2,0.2797088623046875,-1.0,165.93826270246282,
-1100,500,0.006826541181354551,-0.19317345881864545,0.2797088623046875,-1.0,165.47648102950964,0.0016432859153348064
-1000,500,0.09515775890515149,-0.10020501012080812,0.27978515625,-0.9768138451297981,162.03832926558687,0.012355934870317088
-900,500,0.2278143787775423,0.11101828381415202,0.286773681640625,-0.5839804748169514,134.30896383403595,0.033958365103119774
-800,500,0.2586522311649518,0.2984902608964805,0.30364990234375,0.19919014865764367,86.6581983581096,-0.0904057341889077
-700,500,0.24392391022182558,0.35367540789211627,0.3121490478515625,0.5487574883514533,66.1163745285112,-0.031631139526246535
-600,500,0.23552378225389162,0.3570680467313711,0.317230224609375,0.6077213223873974,62.76597514976703,0.0020392185628969055
-500,500,0.2365560552890798,0.3574457823802713,0.318206787109375,0.6044486354559574,63.6611382294209,0.027679135337794463
-400,500,0.24152107788110982,0.3440393827402179,0.3199005126953125,0.5125915242955402,68.40647881073885,-0.04071951948947341
-300,500,0.2442940194745537,0.3600472921614851,0.3148040771484375,0.5787663634346571,63.95518082982028,0.053661245126101355
-200,500,0.24520563913738666,0.36698287454896866,0.31829833984375,0.6088861770579099,63.852895495895275,-0.061007953407195246
-100,500,0.24502867913863036,0.365530121339651,0.3185272216796875,0.6025072110051032,62.70368315952962,0.050613993243700514
0,500,0.23996847033041002,0.34497179848661147,0.3225860595703125,0.5250166407810073,66.90975149767029,-0.08290561649928338
100,500,0.23941621674847394,0.3551029263113761,0.3207244873046875,0.5784335478145107,65.80158642112269,-0.02128171968234579
200,500,0.23700440240423676,0.3465340229944298,0.3187713623046875,0.5476481029509651,65.42422897714665,0.04197166472894383
300,500,0.2446672648131913,0.3689184296678618,0.321685791015625,0.6212558242733526,61.43715331706235,0.05781700653575597
400,500,0.24514245616837094,0.3508779786888946,0.32037353515625,0.5286776126026181,67.5752163301531,-0.06911338165157947
500,500,0.2396697740197518,0.35608867794697613,0.322845458984375,0.5820945196361216,64.5107055691147,-0.03108627427413057
600,500,0.24089209145885165,0.3528623599301186,0.3197174072265625,0.5598513423563346,63.68410250721101,0.019986312903800724
700,500,0.2573364546122228,0.29254834722371603,0.304718017578125,0.17605946305746617,87.08087419569559,0.006404911421659295
800,500,0.2293341469069794,0.16310383849783805,0.2890167236328125,-0.3311515420457067,118.73713112935434,-0.07865179680227825
900,500,0.13010866159165185,-0.06302424277932664,0.280609130859375,-0.9656645218548924,160.2534390947415,-0.007108138990616828
1000,500,0.03872896409555289,-0.16127103590444714,0.2797088623046875,-1.0,165.21854892389615,0.017464440949125522
1100,500,0.0,-0.2,0.2797088623046875,-1.0,165.93826270246282,
1200,500,0.0,-0.2,0.2797088623046875,-1.0,165.93826270246282,
-1200,600,0.0,-0.2,0.2797088623046875,-1.0,165.93826270246282,
-1100,600,0.006826541181354551,-0.19317345881864545,0.2797088623046875,-1.0,165.47648102950964,0.0016432859153348064
-1000,600,0.023822588366524455,-0.17617741163347556,0.2797088623046875,-1.0,163.6745617927668,0.08023405162572224
-900,600,0.15426437447404065,-0.023004318669957585,0.28009033203125,-0.8863434657199911,153.74123585533616,0.023287641424801536
-800,600,0.23575033201363735,0.16716812655546118,0.288604736328125,-0.34291102729088085,118.90647881073885,-0.011057529925978353
-700,600,0.26269973104716887,0.3336893028244043,0.30413818359375,0.3549478588861771,77.31223652096739,-0.07853685421618634
-600,600,0.24563492894184322,0.3562739349325244,0.3163299560546875,0.5531950299534059,64.83680940758819,0.03349982518648446
-500,600,0.23868060841663172,0.34869835858303955,0.3177947998046875,0.550088750832039,65.88784113601065,-0.07429618055521398
-400,600,0.2419965286284861,0.3492740968556882,0.3166961669921875,0.5363878411360107,67.09623918349234,-0.01233306001692565
-300,600,0.2463240307711567,0.36344184750068853,0.3191986083984375,0.5855890836476592,63.870146438872865,-0.048871670472784616
-200,600,0.24123222005461603,0.3608239662272364,0.31951904296875,0.5979587308631018,64.06079431994675,-0.07075935346718584
-100,600,0.2431880616515631,0.3638448178086521,0.3170928955078125,0.6032837807854449,63.603949412025734,-0.023030879388209847
0,600,0.2392484146579666,0.3553899722350689,0.3167266845703125,0.5807077878855115,64.73652096738407,-0.05120080956033956
100,600,0.24120402207622738,0.3549936826042948,0.32080078125,0.5689483026403372,64.78794098069669,-0.03366331571994789
200,600,0.24539189113993926,0.366913967909409,0.3238677978515625,0.6076103838473486,63.49062569336588,0.009627375050338866
300,600,0.241731650304919,0.3503848564287264,0.32232666015625,0.543266030619037,66.5381628577768,-0.0012288103386642185
400,600,0.24093471893039553,0.35845191440410307,0.3178253173828125,0.5875859773685378,63.187874417572665,0.05980970581154689
500,600,0.23764084342414601,0.34932267169128606,0.316802978515625,0.5584091413357001,64.1352340803195,0.08140225294914061
600,600,0.24832110547558695,0.32044225036132024,0.3091278076171875,0.3606057244286665,75.94186820501442,0.0561482612153783
700,600,0.23797732601632368,0.20226620997461078,0.2927093505859375,-0.17855558020856446,109.18254936765032,-0.06849701778139296
800,600,0.18922041921829735,0.03674648977520881,0.2836151123046875,-0.7623696472154426,145.9481917017972,-0.04690428433488378
900,600,0.03887921733702191,-0.1611207826629781,0.2797088623046875,-1.0,162.95346128244952,-0.10420523562318108
1000,600,0.03573403329543899,-0.164265966704561,0.2797088623046875,-1.0,165.21854892389615,0.017464440949125522
1100,600,0.0,-0.2,0.2797088623046875,-1.0,165.93826270246282,
1200,600,0.0,-0.2,0.2797088623046875,-1.0,165.93826270246282,
-1200,700,0.0,-0.2,0.2797088623046875,-1.0,165.93826270246282,
-1100,700,0.006826541181354551,-0.19317345881864545,0.2797088623046875,-1.0,165.47648102950964,0.0016432859153348064
-1000,700,0.023822588366524455,-0.17617741163347556,0.2797088623046875,-1.0,163.6745617927668,0.08023405162572224
-900,700,0.06208719562182727,-0.13791280437817274,0.2797088623046875,-1.0,161.28239405369425,0.0025272433578908673
-800,700,0.1651532358177662,0.0033493751565724927,0.28314208984375,-0.8090193033059685,147.81939205680052,0.03515650162809805
-700,700,0.25204585924124256,0.20129147716891063,0.2920989990234375,-0.25377191036165964,113.3315952962059,-0.06200765360933301
